stateUt _code,stateUt,constituencyNo,constituencyName,candidateName,partyNames,votes,status
S01,Andhra Pradesh,21,Kadapa,PALLE RAMESH,Jaibhim Rao Bharat Party,624,Lost
S01,Andhra Pradesh,21,Kadapa,CHAN BASHA. S,Anna YSR Congress Party,439,Lost
S01,Andhra Pradesh,21,Kadapa,J. V. RAMANA,Jaathia Chethi Vruthula Ikya Vedika Party,434,Lost
S01,Andhra Pradesh,21,Kadapa,MALIKIREDDY. HANUMANTHA REDDY,Jana Sahayaka Sakthi,369,Lost
S01,Andhra Pradesh,21,Kadapa,NOTA,NOTA,16846,NOTA
S01,Andhra Pradesh,22,Nellore,PRABHAKAR REDDY VEMIREDDY,Telugu Desam,766202,Won
S01,Andhra Pradesh,22,Nellore,VENUMBAKA VIJAYASAI REDDY,Yuvajana Sramika Rythu Congress Party,520300,Lost
S01,Andhra Pradesh,22,Nellore,KOPPULA RAJU,Indian National Congress,54844,Lost
S01,Andhra Pradesh,22,Nellore,BHASKAR NASINA,Bahujan Samaj Party,5811,Lost
S01,Andhra Pradesh,22,Nellore,VIVEKA MANNEPALLI,Revolutionary Socialist Party,2804,Lost
S01,Andhra Pradesh,22,Nellore,KOPPALA RAGHU,Independent,2015,Lost
S01,Andhra Pradesh,22,Nellore,GAJULA SOMA SEKHAR,Jai Bharat National Party,1779,Lost
S01,Andhra Pradesh,22,Nellore,SHAIK MUZIBUR RAHAMAN,Pyramid Party of India,1330,Lost
S01,Andhra Pradesh,22,Nellore,SHAIK MAHABOOB BASHA (MABU),Republican Party of India (A),1233,Lost
S01,Andhra Pradesh,22,Nellore,MALLEPALLY RAGHU,Navarang Congress Party,1105,Lost
S01,Andhra Pradesh,22,Nellore,SHAIK SHAFI AHMED,All India Forward Bloc,1037,Lost
S01,Andhra Pradesh,22,Nellore,NAKKA DINESH,Bharatha Chaitanya Yuvajana Party,600,Lost
S01,Andhra Pradesh,22,Nellore,TALARI VENKATAIAH,Jaibhim Rao Bharat Party,558,Lost
S01,Andhra Pradesh,22,Nellore,PUNGANURU PRASANNA GANAPATHI,Radical Party of India (Ambedkarist),454,Lost
S01,Andhra Pradesh,22,Nellore,NOTA,NOTA,15577,NOTA
S01,Andhra Pradesh,23,Thirupathi,GURUMOORTHY MADDILA,Yuvajana Sramika Rythu Congress Party,632228,Won
S01,Andhra Pradesh,23,Thirupathi,VARA PRASAD RAO VELAGAPALLI,Bharatiya Janata Party,617659,Lost
S01,Andhra Pradesh,23,Thirupathi,CHINTA MOHAN,Indian National Congress,65523,Lost
S01,Andhra Pradesh,23,Thirupathi,PENUMURU. GURAPPA,Bahujan Samaj Party,10506,Lost
S01,Andhra Pradesh,23,Thirupathi,KATTAMANCHI. PRABHAKAR,Independent,5802,Lost
S01,Andhra Pradesh,23,Thirupathi,M UMADEVI,Janata Congress,5425,Lost
S01,Andhra Pradesh,23,Thirupathi,ALLAM.RAJA,Independent,4970,Lost
S01,Andhra Pradesh,23,Thirupathi,VIJAY KUMAR G.SRKR,Liberation Congress Party,4302,Lost
S01,Andhra Pradesh,23,Thirupathi,ANJAIAH.P,Republican Party of India (A),3666,Lost
S01,Andhra Pradesh,23,Thirupathi,V.C. NAVEEN GUPTA,Independent,1731,Lost
S01,Andhra Pradesh,23,Thirupathi,A. VARAPRASAD,Jatiya Jana Sena Party,1698,Lost
S01,Andhra Pradesh,23,Thirupathi,SYAMDHAN KURAPATI,Aihra National Party,1568,Lost
S01,Andhra Pradesh,23,Thirupathi,C. PUNYAMURTHY,United Republican Party of India,1515,Lost
S01,Andhra Pradesh,23,Thirupathi,KARRA SIVA,Pyramid Party of India,1510,Lost
S01,Andhra Pradesh,23,Thirupathi,VELURU. THEJOVATHI,Samajwadi Party,1389,Lost
S01,Andhra Pradesh,23,Thirupathi,C. DAVID,Indian Believers Party (IBP),1239,Lost
S01,Andhra Pradesh,23,Thirupathi,K. JEEVARATHNAM,Independent,1204,Lost
S01,Andhra Pradesh,23,Thirupathi,DASARI. GOWTHAM,Independent,1087,Lost
S01,Andhra Pradesh,23,Thirupathi,VIJAYA KUMAR.G,Independent,801,Lost
S01,Andhra Pradesh,23,Thirupathi,A. MADHU,Jai Hindustan Party,711,Lost
S01,Andhra Pradesh,23,Thirupathi,B. BHARANI BAS,Ambedkar National Congress,688,Lost
S01,Andhra Pradesh,23,Thirupathi,Y. MAHESH,Independent,622,Lost
S01,Andhra Pradesh,23,Thirupathi,PRASAD PATIBANDLA,Independent,608,Lost
S01,Andhra Pradesh,23,Thirupathi,NOTA,NOTA,16118,NOTA
S01,Andhra Pradesh,24,Rajampet,P V MIDHUN REDDY,Yuvajana Sramika Rythu Congress Party,644844,Won
S01,Andhra Pradesh,24,Rajampet,NALLARI KIRAN KUMAR REDDY,Bharatiya Janata Party,568773,Lost
S01,Andhra Pradesh,24,Rajampet,SHAIK BASHEED,Indian National Congress,53300,Lost
S01,Andhra Pradesh,24,Rajampet,ABBAVARAM UGENDRA,Bahujan Samaj Party,12363,Lost
S01,Andhra Pradesh,24,Rajampet,POOLA REDDY SEKHAR,Independent,6100,Lost
S01,Andhra Pradesh,24,Rajampet,NAGARAJU JETTI,Independent,5999,Lost
S01,Andhra Pradesh,24,Rajampet,PRADEEP PENAMADU,All India Forward Bloc,5672,Lost
S01,Andhra Pradesh,24,Rajampet,CHOUDVARAM SUBBANARASAIAH,Independent,4735,Lost
S01,Andhra Pradesh,24,Rajampet,PULI SREENIVASULU,Independent,4616,Lost
S01,Andhra Pradesh,24,Rajampet,SREENIVASULU MARRIPATI,Independent,4443,Lost
S01,Andhra Pradesh,24,Rajampet,AKBAR M BASHA,Anna YSR Congress Party,2411,Lost
S01,Andhra Pradesh,24,Rajampet,SANGARAJU NAGESWARA RAJU,Independent,1535,Lost
S01,Andhra Pradesh,24,Rajampet,MADA RAJA,Jaathia Chethi Vruthula Ikya Vedika Party,1415,Lost
S01,Andhra Pradesh,24,Rajampet,BATTHALA RAMANAIAH,Jai Bharat National Party,1366,Lost
S01,Andhra Pradesh,24,Rajampet,DODDAPANENI RAJA NAIDU,Independent,1318,Lost
S01,Andhra Pradesh,24,Rajampet,MAYANA MOHAMMED SALMAN KHAN,Liberation Congress Party,1071,Lost
S01,Andhra Pradesh,24,Rajampet,KASTURI OBAIAH NAIDU,Independent,887,Lost
S01,Andhra Pradesh,24,Rajampet,ASADI VENKATADRI,Independent,691,Lost
S01,Andhra Pradesh,24,Rajampet,NOTA,NOTA,11400,NOTA
S01,Andhra Pradesh,25,Chittoor,DAGGUMALLA PRASADA RAO,Telugu Desam,778071,Won
S01,Andhra Pradesh,25,Chittoor,REDDEPPA.N .,Yuvajana Sramika Rythu Congress Party,557592,Lost
S01,Andhra Pradesh,25,Chittoor,MOTUKUR JAGAPATHI,Indian National Congress,30150,Lost
S01,Andhra Pradesh,25,Chittoor,THOGURU VIJAYA KUMAR,Bahujan Samaj Party,13511,Lost
S01,Andhra Pradesh,25,Chittoor,YUGANDAR . KONDA,Independent,6973,Lost
S01,Andhra Pradesh,25,Chittoor,K.MUNI KRISHNA,Independent,3956,Lost
S01,Andhra Pradesh,25,Chittoor,P.JANAKI RAMA RAO ( BABU),National Maha Sabha Party,2833,Lost
S01,Andhra Pradesh,25,Chittoor,PETA.MOHAN .,Independent,2366,Lost
S01,Andhra Pradesh,25,Chittoor,C.SUDHAKAR,Independent,1935,Lost
S01,Andhra Pradesh,25,Chittoor,N.CHANDRABABU,Independent,1885,Lost
S01,Andhra Pradesh,25,Chittoor,MADASI SUDHARSHAN,Independent,1578,Lost
S01,Andhra Pradesh,25,Chittoor,D.MAHESH,Independent,1119,Lost
S01,Andhra Pradesh,25,Chittoor,P.MADHU,Independent,906,Lost
S01,Andhra Pradesh,25,Chittoor,N.BHUPATHI,Independent,894,Lost
S01,Andhra Pradesh,25,Chittoor,A. PURNA CHANDRA,Independent,857,Lost
S01,Andhra Pradesh,25,Chittoor,PALLIPATTU.ABHINAV VISHNU,Samajwadi Party,676,Lost
S01,Andhra Pradesh,25,Chittoor,N.GANGAIAH .,Independent,552,Lost
S01,Andhra Pradesh,25,Chittoor,T NARESH,Independent,534,Lost
S01,Andhra Pradesh,25,Chittoor,BANDAPALLI RAMESH,Independent,493,Lost
S01,Andhra Pradesh,25,Chittoor,NOTA,NOTA,11976,NOTA
S01,Andhra Pradesh,3,Vizianagaram,APPALANAIDU KALISETTI,Telugu Desam,743113,Won
S01,Andhra Pradesh,3,Vizianagaram,BELLANA CHANDRASEKHAR,Yuvajana Sramika Rythu Congress Party,493762,Lost
S01,Andhra Pradesh,3,Vizianagaram,BOBBILI SRINU,Indian National Congress,10623,Lost
S01,Andhra Pradesh,3,Vizianagaram,PEERUBANDI PRAKASH RAO,Bahujan Samaj Party,8038,Lost
S01,Andhra Pradesh,3,Vizianagaram,VELURI VENKATA TRINADHARAO,Independent,4152,Lost
S01,Andhra Pradesh,3,Vizianagaram,ALLU SRIRAMULU,Independent,3401,Lost
S01,Andhra Pradesh,3,Vizianagaram,SIYYADULA YELLA RAO,Independent,3107,Lost
S01,Andhra Pradesh,3,Vizianagaram,SRINIVASA RAO SAMBHANA,Yuga Thulasi Party,1761,Lost
S01,Andhra Pradesh,3,Vizianagaram,MARISERLA KRISHNAMURTHY NAIDU,Independent,1629,Lost
S01,Andhra Pradesh,3,Vizianagaram,VANGAPANDU MAHESWARA RAO,Naba Bharata Nirmana Seva Party,1553,Lost
S01,Andhra Pradesh,3,Vizianagaram,CHINNAM ARUNA KUMAR,Jaibhim Rao Bharat Party,1411,Lost
S01,Andhra Pradesh,3,Vizianagaram,ATCHIYYA NAIDU SAMIREDDY,Samajwadi Party,1070,Lost
S01,Andhra Pradesh,3,Vizianagaram,ADINARAYANA TADDI,Independent,856,Lost
S01,Andhra Pradesh,3,Vizianagaram,P V A ANANDA SAGAR,Independent,791,Lost
S01,Andhra Pradesh,3,Vizianagaram,SAKHINETI ANANTHA RAJU,Pyramid Party of India,725,Lost
S01,Andhra Pradesh,3,Vizianagaram,NOTA,NOTA,23250,NOTA
S01,Andhra Pradesh,4,Visakhapatnam,SRIBHARAT MATHUKUMILI,Telugu Desam,907467,Won
S01,Andhra Pradesh,4,Visakhapatnam,JHANSI LAKSHMI. BOTCHA.,Yuvajana Sramika Rythu Congress Party,403220,Lost
S01,Andhra Pradesh,4,Visakhapatnam,P. SATYA REDDY,Indian National Congress,30267,Lost
S01,Andhra Pradesh,4,Visakhapatnam,K.A. PAUL,Praja Shanthi Party,7696,Lost
S01,Andhra Pradesh,4,Visakhapatnam,PEDAPENKI SIVA PRASADA RAO,Bahujan Samaj Party,6091,Lost
S01,Andhra Pradesh,4,Visakhapatnam,BIKKAVOLU. CHALAMAJI,Navarang Congress Party,4884,Lost
S01,Andhra Pradesh,4,Visakhapatnam,V.N. SATYA NARAYANA,Rashtriya Praja Congress (Secular),2537,Lost
S01,Andhra Pradesh,4,Visakhapatnam,ARUNA SRI MURALA,Independent,1993,Lost
S01,Andhra Pradesh,4,Visakhapatnam,VASUPILLI SURESH,Independent,1933,Lost
S01,Andhra Pradesh,4,Visakhapatnam,SONDI KRISHNA.,Independent,1818,Lost
S01,Andhra Pradesh,4,Visakhapatnam,ANDUKURI VIJAYA BHASKAR,India Praja Bandhu Party,1109,Lost
S01,Andhra Pradesh,4,Visakhapatnam,DR. GANAPATHI KONGARAPU.,Republican Party of India (A),950,Lost
S01,Andhra Pradesh,4,Visakhapatnam,BANNA. RAMESH,Dalita Bahujana Party,948,Lost
S01,Andhra Pradesh,4,Visakhapatnam,P. SATYA VANI,Pyramid Party of India,882,Lost
S01,Andhra Pradesh,4,Visakhapatnam,DURGA PRASAD. GUNTU,Bhartiya Rashtriya Dal,767,Lost
S01,Andhra Pradesh,4,Visakhapatnam,CHAPPIDI RAMU,Independent,757,Lost
S01,Andhra Pradesh,4,Visakhapatnam,M.G.M. KHAN,Independent,742,Lost
S01,Andhra Pradesh,4,Visakhapatnam,SHANKAR DEVARA YADAV,Independent,661,Lost
S01,Andhra Pradesh,4,Visakhapatnam,VENU MADHAV KARRI,Independent,647,Lost
S01,Andhra Pradesh,4,Visakhapatnam,DR. ACHUTHA BALAJI YADAV (MURAPALA),Bharatha Chaitanya Yuvajana Party,638,Lost
S01,Andhra Pradesh,4,Visakhapatnam,THOTA VENKATA SAI MUKUND,Praja Prasthanam Party,633,Lost
S01,Andhra Pradesh,4,Visakhapatnam,PIDIDHI APPARAO,Independent,580,Lost
S01,Andhra Pradesh,4,Visakhapatnam,G.A.N. ANAND,Independent,543,Lost
S01,Andhra Pradesh,4,Visakhapatnam,VADDI. HARI GANESH,Independent,520,Lost
S01,Andhra Pradesh,4,Visakhapatnam,JANARDHAN PONNADA.,Independent,500,Lost
S01,Andhra Pradesh,4,Visakhapatnam,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),Jai Maha Bharath Party,500,Lost
S01,Andhra Pradesh,4,Visakhapatnam,JALADI VIJAYA KUMARI,Samajwadi Party,466,Lost
S01,Andhra Pradesh,4,Visakhapatnam,CHINTADA SURYAM,Naba Bharata Nirmana Seva Party,448,Lost
S01,Andhra Pradesh,4,Visakhapatnam,GANDIKOTA RAJESH,Navataram Party,393,Lost
S01,Andhra Pradesh,4,Visakhapatnam,KOLLI NAGA RAJU,Independent,329,Lost
S01,Andhra Pradesh,4,Visakhapatnam,METTA RAMA RAO,Independent,326,Lost
S01,Andhra Pradesh,4,Visakhapatnam,LAGUDU. GOVINDA RAO,Independent,294,Lost
S01,Andhra Pradesh,4,Visakhapatnam,MALLA SRAVANI,Independent,273,Lost
S01,Andhra Pradesh,4,Visakhapatnam,NOTA,NOTA,5313,NOTA
S01,Andhra Pradesh,5,Anakapalle,C.M.RAMESH,Bharatiya Janata Party,762069,Won
S01,Andhra Pradesh,5,Anakapalle,BUDI MUTYALA NAIDU,Yuvajana Sramika Rythu Congress Party,465539,Lost
S01,Andhra Pradesh,5,Anakapalle,VEGI VENKATESH,Indian National Congress,25651,Lost
S01,Andhra Pradesh,5,Anakapalle,PALAKA SREERAMA MURTHY,Bahujan Samaj Party,19157,Lost
S01,Andhra Pradesh,5,Anakapalle,VANKAYALA RAMACHANDRA RAO,Independent,4002,Lost
S01,Andhra Pradesh,5,Anakapalle,LOVARAJU SIDDHA,Independent,3852,Lost
S01,Andhra Pradesh,5,Anakapalle,KRISHNA SWAROOP VADLAMURI,Dalita Bahujana Party,3557,Lost
S01,Andhra Pradesh,5,Anakapalle,GARA SURYA RAO,Independent,3124,Lost
S01,Andhra Pradesh,5,Anakapalle,APPALA RAJU NAMMI,Bharatha Chaitanya Yuvajana Party,2619,Lost
S01,Andhra Pradesh,5,Anakapalle,NAGESWARA RAO PETLA,Independent,2184,Lost
S01,Andhra Pradesh,5,Anakapalle,ADARI SARAT CHANDRA,Jai Bharat National Party,1913,Lost
S01,Andhra Pradesh,5,Anakapalle,VIJAYA LAKSHMI KARRI,Pyramid Party of India,1591,Lost
S01,Andhra Pradesh,5,Anakapalle,DR. THUMMAPALA HARI SHANKAR,Independent,1576,Lost
S01,Andhra Pradesh,5,Anakapalle,JUNNURI J SRINIVAS,Independent,1201,Lost
S01,Andhra Pradesh,5,Anakapalle,APPALANAIDU TUMMAGUNTA,Independent,1062,Lost
S01,Andhra Pradesh,5,Anakapalle,NOTA,NOTA,26235,NOTA
S01,Andhra Pradesh,6,Kakinada,TANGELLA UDAY SRINIVAS (TEA TIME UDAY),Janasena Party,729699,Won
S01,Andhra Pradesh,6,Kakinada,CHALAMALASETTY SUNIL,Yuvajana Sramika Rythu Congress Party,500208,Lost
S01,Andhra Pradesh,6,Kakinada,MALLIPUDI MANGAPATI PALLAM RAJU,Indian National Congress,21109,Lost
S01,Andhra Pradesh,6,Kakinada,UDAY,Navarang Congress Party,15703,Lost
S01,Andhra Pradesh,6,Kakinada,KANDREGULA NARASIMHAM,Bahujan Samaj Party,11979,Lost
S01,Andhra Pradesh,6,Kakinada,DR ANUSHA YADAV,Bharatha Chaitanya Yuvajana Party,9854,Lost
S01,Andhra Pradesh,6,Kakinada,TANGELLA SRINIVASU,Jatiya Jana Sena Party,6559,Lost
S01,Andhra Pradesh,6,Kakinada,YEDIDA VARA PRASAD KUMAR,Republican Party of India (A),3927,Lost
S01,Andhra Pradesh,6,Kakinada,BUGATHA BANGARRAO,Communist Party of India (Marxist-Leninist) (Liberation),2823,Lost
S01,Andhra Pradesh,6,Kakinada,SUDHA VEERA GANESH,Independent,2647,Lost
S01,Andhra Pradesh,6,Kakinada,BHAVANI SANKAR PRASAD MERLA,Independent,1969,Lost
S01,Andhra Pradesh,6,Kakinada,YENUGUPALLI KRISHNA,Jaibhim Rao Bharat Party,1780,Lost
S01,Andhra Pradesh,6,Kakinada,BODDETI APPARAO,Independent,1687,Lost
S01,Andhra Pradesh,6,Kakinada,NEELAKANTAM DONAM,Independent,1412,Lost
S01,Andhra Pradesh,6,Kakinada,PASUPULETI S.V.S.BHUSHANAM,Independent,1227,Lost
S01,Andhra Pradesh,6,Kakinada,NOTA,NOTA,17220,NOTA
S01,Andhra Pradesh,7,Amalapuram,G M HARISH (BALAYOGI),Telugu Desam,796981,Won
S01,Andhra Pradesh,7,Amalapuram,RAPAKA VARAPRASADA RAO,Yuvajana Sramika Rythu Congress Party,454785,Lost
S01,Andhra Pradesh,7,Amalapuram,GOUTHAM JANGA,Indian National Congress,15082,Lost
S01,Andhra Pradesh,7,Amalapuram,DORABABU YALLA,Bahujan Samaj Party,5388,Lost
S01,Andhra Pradesh,7,Amalapuram,KATRU NAGA BABU,Telugu Nava Garjana Party,3741,Lost
S01,Andhra Pradesh,7,Amalapuram,VADDI LALITH KUMAR,Independent,2977,Lost
S01,Andhra Pradesh,7,Amalapuram,MAKEY DAVY PRASAD,Independent,2111,Lost
S01,Andhra Pradesh,7,Amalapuram,GUDE VENKATESWARULU,Independent,1745,Lost
S01,Andhra Pradesh,7,Amalapuram,RAMESH JILLELLA,Jatiya Jana Sena Party,872,Lost
S01,Andhra Pradesh,7,Amalapuram,YALANGI RAMESH,Jaibhim Rao Bharat Party,740,Lost
S01,Andhra Pradesh,7,Amalapuram,GIDDI JNANA PRAKASA RAO,Republican Party of India,726,Lost
S01,Andhra Pradesh,7,Amalapuram,MATHA KRISHNA,Pyramid Party of India,719,Lost
S01,Andhra Pradesh,7,Amalapuram,YADLA RAJESH,Liberation Congress Party,635,Lost
S01,Andhra Pradesh,7,Amalapuram,KAPA KALYAN,Republican Party of India (A),581,Lost
S01,Andhra Pradesh,7,Amalapuram,PATHURI RAMESH,Peoples Party of India (Democratic),505,Lost
S01,Andhra Pradesh,7,Amalapuram,NOTA,NOTA,13518,NOTA
S01,Andhra Pradesh,8,Rajahmundry,DAGGUBATI PURANDHESHWARI,Bharatiya Janata Party,726515,Won
S01,Andhra Pradesh,8,Rajahmundry,DR. GUDURI SRINIVAS,Yuvajana Sramika Rythu Congress Party,487376,Lost
S01,Andhra Pradesh,8,Rajahmundry,GIDUGU RUDRARAJU,Indian National Congress,32508,Lost
S01,Andhra Pradesh,8,Rajahmundry,GANESWARA RAO PARAMATA,Bahujan Samaj Party,20409,Lost
S01,Andhra Pradesh,8,Rajahmundry,BATTULA BALARAMAKRISHNA,Navarang Congress Party,17008,Lost
S01,Andhra Pradesh,8,Rajahmundry,SALOPANTULA RAGHAVENDRA RAO,Independent,3278,Lost
S01,Andhra Pradesh,8,Rajahmundry,DR. MEDISI RATNARAO ALIAS VINAY,Independent,3115,Lost
S01,Andhra Pradesh,8,Rajahmundry,MOHANARAO SINGULURI,Jai Bharat National Party,2833,Lost
S01,Andhra Pradesh,8,Rajahmundry,MEDA SRINIVASA RAO,Rashtriya Praja Congress (Secular),2429,Lost
S01,Andhra Pradesh,8,Rajahmundry,BOMMANABOINA VSR MURTHY,Independent,2179,Lost
S01,Andhra Pradesh,8,Rajahmundry,BHANU CHANDAR KURUVELLA,Independent,1958,Lost
S01,Andhra Pradesh,8,Rajahmundry,JALLI BALA NAVEENA,Independent,1254,Lost
S01,Andhra Pradesh,8,Rajahmundry,NOTA,NOTA,24435,NOTA
S01,Andhra Pradesh,9,Narsapuram,BHUPATHI RAJU SRINIVASA VARMA (B.J.P.VARMA),Bharatiya Janata Party,707343,Won
S01,Andhra Pradesh,9,Narsapuram,UMABALA GUDURI,Yuvajana Sramika Rythu Congress Party,430541,Lost
S01,Andhra Pradesh,9,Narsapuram,K.B.R.NAIDU,Indian National Congress,35213,Lost
S01,Andhra Pradesh,9,Narsapuram,PRASANNA KUMAR UNDURTHI,Independent,6364,Lost
S01,Andhra Pradesh,9,Narsapuram,SIRRA RAJU,Bahujan Samaj Party,6014,Lost
S01,Andhra Pradesh,9,Narsapuram,MEDAPATI VENKATA VARAHALA REDDY,Independent,5969,Lost
S01,Andhra Pradesh,9,Narsapuram,BALAGAM NAYAKAR,Independent,5240,Lost
S01,Andhra Pradesh,9,Narsapuram,NALLI RAJESH,Independent,4684,Lost
S01,Andhra Pradesh,9,Narsapuram,KETHA SREENU,Independent,3145,Lost
S01,Andhra Pradesh,9,Narsapuram,OLETY NAGENDRA KRISHNA,Jaibhim Rao Bharat Party,3116,Lost
S01,Andhra Pradesh,9,Narsapuram,ADDEPALLI VEERA VENKAT SUBBA RAO,Independent,2783,Lost
S01,Andhra Pradesh,9,Narsapuram,ANAND CHANDULAL JASTI,Independent,2726,Lost
S01,Andhra Pradesh,9,Narsapuram,GANJI PURNIMA,Republican Party of India (A),1649,Lost
S01,Andhra Pradesh,9,Narsapuram,GEDALA LAXMANA RAO,Independent,1527,Lost
S01,Andhra Pradesh,9,Narsapuram,ADDANKI DORABABU,Independent,1393,Lost
S01,Andhra Pradesh,9,Narsapuram,GOTTUMUKKALA SHIVAJI,Independent,1384,Lost
S01,Andhra Pradesh,9,Narsapuram,ADINARAYANA DUPPANAPUDI,Independent,1007,Lost
S01,Andhra Pradesh,9,Narsapuram,MANNE LEELA RAMA NARENDRA,Pyramid Party of India,930,Lost
S01,Andhra Pradesh,9,Narsapuram,RAMA DURGA PRASAD THOLETI,Independent,920,Lost
S01,Andhra Pradesh,9,Narsapuram,RUKHMINI,Independent,686,Lost
S01,Andhra Pradesh,9,Narsapuram,ADABALA SIVA,Independent,683,Lost
S01,Andhra Pradesh,9,Narsapuram,NOTA,NOTA,7677,NOTA
S02,Arunachal Pradesh,1,Arunachal West,KIREN RIJIJU,Bharatiya Janata Party,205417,Won
S02,Arunachal Pradesh,1,Arunachal West,NABAM TUKI,Indian National Congress,104679,Lost
S02,Arunachal Pradesh,1,Arunachal West,TECHI RANA,Independent,33314,Lost
S02,Arunachal Pradesh,1,Arunachal West,TOKO SHEETAL,Gana Suraksha Party,30530,Lost
S02,Arunachal Pradesh,1,Arunachal West,BIMPAK SIGA,Independent,11518,Lost
S02,Arunachal Pradesh,1,Arunachal West,RUHI TAGUNG,Independent,7821,Lost
S02,Arunachal Pradesh,1,Arunachal West,LEKI NORBU,Independent,2271,Lost
S02,Arunachal Pradesh,1,Arunachal West,TANIA JUNE,Independent,1958,Lost
S02,Arunachal Pradesh,1,Arunachal West,NOTA,NOTA,2296,NOTA
S02,Arunachal Pradesh,2,Arunachal East,TAPIR GAO,Bharatiya Janata Party,145581,Won
S02,Arunachal Pradesh,2,Arunachal East,BOSIRAM SIRAM,Indian National Congress,115160,Lost
S02,Arunachal Pradesh,2,Arunachal East,TAMAT GAMOH,Independent,27603,Lost
S02,Arunachal Pradesh,2,Arunachal East,SOTAI KRI,Independent,14213,Lost
S02,Arunachal Pradesh,2,Arunachal East,OMAK NITIK,Independent,9369,Lost
S02,Arunachal Pradesh,2,Arunachal East,BANDEY MILI,Arunachal Democratic Party,6622,Lost
S02,Arunachal Pradesh,2,Arunachal East,NOTA,NOTA,4895,NOTA
S03,Assam,1,Kokrajhar,JOYANTA BASUMATARY,"United People’s Party, Liberal",488995,Won
S03,Assam,1,Kokrajhar,KAMPA BORGOYARI,Bodoland Peoples Front,437412,Lost
S03,Assam,1,Kokrajhar,GARJAN MASHAHARY,Indian National Congress,113736,Lost
S03,Assam,1,Kokrajhar,BINITA DEKA,Gana Suraksha Party,94189,Lost
S03,Assam,1,Kokrajhar,PRITHVIRAJ NARAYAN DEV MECH,Independent,33737,Lost
S03,Assam,1,Kokrajhar,GAURI SANKAR SARANIA,All India Trinamool Congress,23519,Lost
S03,Assam,1,Kokrajhar,RANJAY KR BRAHMA,Independent,8830,Lost
S03,Assam,1,Kokrajhar,LALIT PEGU,Voters Party International,7932,Lost
S03,Assam,1,Kokrajhar,JYOTISH KUMAR DAS,Independent,6106,Lost
S03,Assam,1,Kokrajhar,TRIPTINA RABHA,Independent,4540,Lost
S03,Assam,1,Kokrajhar,PANKAJ ISLARY,Independent,4508,Lost
S03,Assam,1,Kokrajhar,AJOY NARZARY,Independent,4080,Lost
S03,Assam,1,Kokrajhar,NOTA,NOTA,13912,NOTA
S03,Assam,10,Kaziranga,KAMAKHYA PRASAD TASA,Bharatiya Janata Party,897043,Won
S03,Assam,10,Kaziranga,ROSELINA TIRKEY,Indian National Congress,648096,Lost
S03,Assam,10,Kaziranga,DILUWARA BEGUM CHOWDHURY,Independent,11743,Lost
S03,Assam,10,Kaziranga,BINOD GOGOI,Independent,10679,Lost
S03,Assam,10,Kaziranga,ANIMA DEKA GUPTA,Voters Party International,8673,Lost
S03,Assam,10,Kaziranga,TRIDIV JYOTI BHUYAN,Independent,8128,Lost
S03,Assam,10,Kaziranga,ABDUL HOQUE,Independent,6441,Lost
S03,Assam,10,Kaziranga,JYOTISKA RANJAN GOSWAMI,Independent,4538,Lost
S03,Assam,10,Kaziranga,SAILEN CH MALAKAR,Bharatiya Gana Parishad,3720,Lost
S03,Assam,10,Kaziranga,SALIM AHMED,Asom Jana Morcha,3266,Lost
S03,Assam,10,Kaziranga,SALEH AHMED MAZUMDAR,Republican Party of India (Athawale),3179,Lost
S03,Assam,10,Kaziranga,NOTA,NOTA,24431,NOTA
S03,Assam,11,Sonitpur,RANJIT DUTTA,Bharatiya Janata Party,775788,Won
S03,Assam,11,Sonitpur,PREMLAL GANJU,Indian National Congress,414380,Lost
S03,Assam,11,Sonitpur,RISHIRAJ KAUNDINYA,Aam Aadmi Party,33048,Lost
S03,Assam,11,Sonitpur,RAJU DEURI,Bodoland Peoples Front,19892,Lost
S03,Assam,11,Sonitpur,PRADIP BHANDARI,Independent,8205,Lost
S03,Assam,11,Sonitpur,KAMESWAR SWARGIARY,Voters Party International,7382,Lost
S03,Assam,11,Sonitpur,RINKU ROY,Gana Suraksha Party,6823,Lost
S03,Assam,11,Sonitpur,ALAM ALI,Bahujan Maha Party,4202,Lost
S03,Assam,11,Sonitpur,NOTA,NOTA,18748,NOTA
S03,Assam,12,Lakhimpur,PRADAN BARUAH,Bharatiya Janata Party,663122,Won
S03,Assam,12,Lakhimpur,UDAY SHANKAR HAZARIKA,Indian National Congress,461865,Lost
S03,Assam,12,Lakhimpur,DHIREN KACHARI,Communist Party of India,19631,Lost
S03,Assam,12,Lakhimpur,GHANA KANTA CHUTIA,All India Trinamool Congress,14197,Lost
S03,Assam,12,Lakhimpur,BIKRAM RAMCHIARY,Independent,10293,Lost
S03,Assam,12,Lakhimpur,GOBIN BISWAKARMA,Independent,7526,Lost
S03,Assam,12,Lakhimpur,DEBA NATH PAIT,Independent,6163,Lost
S03,Assam,12,Lakhimpur,PALLAB PEGU,Socialist Unity Centre Of India (COMMUNIST),6137,Lost
S03,Assam,12,Lakhimpur,BIREN BAILUNG,Voters Party International,5359,Lost
S03,Assam,12,Lakhimpur,NOTA,NOTA,16921,NOTA
S03,Assam,13,Dibrugarh,SARBANANDA SONOWAL,Bharatiya Janata Party,693762,Won
